Date,Season,Actual,Predicted,HomeProb,DrawProb,AwayProb,HomeOdds,DrawOdds,AwayOdds,Bet_Outcome,Bet_Odds,Won,PnL
2006-11-26,2006,H,D,0.22205988,0.4056367,0.3723034,2.3,3.1,3.1,D,3.1,False,-100.0
2006-11-26,2006,H,A,0.31938666,0.16212873,0.5184846,1.8,3.3,4.5,A,4.5,False,-100.0
2006-11-26,2006,D,D,0.34068784,0.5664867,0.09282542,2.5,3.1,2.8,D,3.1,True,210.0
2006-11-28,2006,A,D,0.3673989,0.53686535,0.09573575,2.2,3.1,3.3,D,3.1,False,-100.0
2006-11-29,2006,H,H,0.99541473,0.0042364066,0.00034885653,1.33,4.5,9.5,H,1.33,True,33.00000000000001
2006-11-29,2006,H,A,0.07854877,0.26681232,0.65463895,6.0,3.6,1.57,A,1.57,False,-100.0
2006-11-29,2006,D,H,0.9883946,0.006798746,0.0048066797,1.44,4.0,7.5,H,1.44,False,-100.0
2006-11-29,2006,A,A,0.27644563,0.33328775,0.39026663,1.83,3.3,4.33,A,4.33,True,333.0
2006-11-29,2006,A,A,0.016758459,0.106310934,0.87693065,5.0,3.6,1.66,A,1.66,True,65.99999999999999
2006-12-02,2006,H,A,0.23833682,0.37176654,0.38989663,2.2,3.1,3.3,A,3.3,False,-100.0
2006-12-02,2006,A,A,0.2710517,0.25313127,0.47581705,3.75,3.2,2.0,A,2.0,True,100.0
2006-12-02,2006,H,H,0.6080587,0.36191943,0.030021861,1.66,3.5,5.0,H,1.66,True,65.99999999999999
2006-12-02,2006,H,H,0.8819125,0.06573292,0.05235461,1.9,3.25,4.0,H,1.9,True,89.99999999999999
2006-12-02,2006,A,A,0.10277258,0.017482542,0.8797448,6.0,3.6,1.57,A,1.57,True,57.00000000000001
2006-12-02,2006,D,H,0.68385977,0.09082001,0.2253202,2.2,3.2,3.25,H,2.2,False,-100.0
2006-12-02,2006,H,H,0.46983516,0.16218223,0.36798257,2.4,3.2,2.87,H,2.4,True,140.0
2006-12-03,2006,H,H,0.6497066,0.1570273,0.1932661,1.9,3.25,4.0,H,1.9,True,89.99999999999999
2006-12-04,2006,D,H,0.86751586,0.09351211,0.03897204,1.57,3.6,6.0,H,1.57,False,-100.0
2006-12-05,2006,H,D,0.28827885,0.39881715,0.312904,2.5,3.1,2.8,D,3.1,False,-100.0
2006-12-05,2006,H,H,0.7019844,0.049727924,0.24828762,1.72,3.4,5.0,H,1.72,True,72.0
2006-12-06,2006,H,H,0.81492734,0.036052793,0.14901982,1.9,3.25,4.0,H,1.9,True,89.99999999999999
2006-12-06,2006,A,D,0.39322215,0.45199764,0.15478022,2.0,3.3,3.6,D,3.3,False,-100.0
2006-12-09,2006,D,A,0.24367383,0.13163269,0.6246935,2.6,3.2,2.62,A,2.62,False,-100.0
2006-12-09,2006,H,H,0.55614024,0.41555864,0.028301148,1.53,4.0,6.0,H,1.53,True,53.0
